"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address"
"Washington","WARREN HEALTH CARE ALLIANCE",8,0.667,1,2,3,NA,NA,74644.1871,"315 Route 31 South"
"Washington","WHS FAMILY MEDICINE NORTH MAIN",4,0.843,4,59,70,0,2,47711.2046,"190 North Main Street"
"Washington","WASHINGTON HEALTH SYSTEM FAMILY MEDICINE NEIGHBOR HEALTH",2,0.904,5,75,83,0,0,47711.2046,"95 Leonard Avenue"
"Washington","HCIM",3,0.857,4,6,7,NA,NA,47711.2046,"470 Johnson Road"
"Washington","WHS INTERNAL MEDICINE",6,0.829,3,29,35,1,2,47711.2046,"1000 Park Place"
"Washington","PPCP TYLERDALE",5,0.837,4,36,43,0,1,47711.2046,"151 North Franklin Street"
"Washington","AHN WASHINGTON INTERNAL MEDICINE",7,0.813,3,13,16,1,1,47711.2046,"400 Locust Avenue"
"Waterford","HERITAGE PRIMARY CARE",1,0.875,5,7,8,NA,NA,52243.3501,"991 Route 19"
"Waynesboro","WAYNESBORO FAMILY MEDICAL ASSOCIATES",4,0.846,4,11,13,0,1,50075.7444,"1051 East Main Street"
"Waynesboro","WAYNESBORO MEDICAL ASSOC",1,1,5,5,5,NA,NA,50075.7444,"12104 Buchanan Trail East"
"Waynesboro","SUMMIT PRIMARY CARE",6,0.25,1,2,8,NA,NA,50075.7444,"601 East Main Street"
"Waynesboro","M S HAQ MD PC",5,0.833,4,5,6,NA,NA,50075.7444,"11050 Buchanan Trail East"
"Waynesboro","SUMMIT PRIMARY CARE",1,1,5,6,6,NA,NA,50075.7444,"6155 Anthony Highway"
"Waynesboro","SUMMIT PRIMARY CARE",1,1,5,4,4,NA,NA,50075.7444,"601 East Main Street"
"Waynesburg","WHS FAMILY MEDICINE WAYNESBURG",2,0.833,4,25,30,0,1,38747.8599,"343 E Roy Furman Hwy"
"Waynesburg","WEST VIRGINIA UNIVERSITY MEDICAL CORPORATION",1,1,5,3,3,NA,NA,38747.8599,"1135 8th St"
"Weirton","WMC PHYSICIAN PRACTICES LLC",1,0.778,2,14,18,1,2,39295.1875,"601 Colliers Way"
"Wellsboro","GUTHRIE MEDICAL GROUP PC/WELLSBORO",1,0.875,5,7,8,NA,NA,41801.7241,"110 Plaza Lane"
"Wellsboro","NPCHS-WELLSBORO LAUREL HEALTH CENTER",2,0.5,1,2,4,NA,NA,41801.7241,"7 Water Street"
"Wellsburg","JOSEPH J DEPETRO III MD PC",1,1,5,3,3,NA,NA,42281.9731,"69 8th Street"
"Wernersville","CLEMENTS, WILLIAM T, MD",1,0.6,1,3,5,NA,NA,67630.56,"260 East Washington Street"
"West Middlesex","HORIZON FAMILY MEDICINE UPMC",1,0.5,1,3,6,NA,NA,47989.7964,"33 North Street"
"West Mifflin","HEMATOLOGY ONCOLOGY ASSOCIATION",1,1,5,5,5,NA,NA,46051.9214,"1907 Lebanon Church Road"
"West Mifflin","UPMC FAMILY MEDICINE SOUTH",1,1,5,6,6,NA,NA,46051.9214,"1907 Lebanon Church Road"
"West Mifflin","CENTURY III MEDICAL ASSOCIATES",3,0.868,5,59,68,0,0,46051.9214,"2027 Lebanon Church Road"
"West Newton","MCGROGAN, FRANK P MD",1,1,5,8,8,NA,NA,41924.5755,"155 Mount Pleasant Road"
"West Wyoming","INTERNAL MEDICINE PARTNERS",1,1,5,5,5,NA,NA,50053.5007,"812 Shoemaker Avenue"
"Wexford","MACISAAC FAMILY MEDICINE LLC",1,1,5,5,5,NA,NA,110788.3763,"2000 Corporate Drive"
"Wexford","FRANKLIN PARK FAMILY PRACTICE UPMC",4,0.875,5,7,8,NA,NA,110788.3763,"2400 Corporate Drive"
"Wexford","CAMERON AND MURTHY MD UPMC",6,0.556,1,5,9,NA,NA,110788.3763,"3000 Stonewood Drive"
"Wexford","ALLEGHENY CLINIC PRIMARY CARE NORTH",5,0.867,5,26,30,0,0,110788.3763,"12311 Perry Highway"
"Wexford","BEHM FAMILY PRACTICE LLC",2,0.917,5,11,12,0,0,110788.3763,"2500 Brooktree Road"
"Wexford","THOMAS F CARMEN MD AND ASSOCIATES PC",3,0.909,5,20,22,0,0,110788.3763,"1500 Village  Run Road"
"Wheeling","WHEELING HOSPITAL INC",1,0.813,3,13,16,1,1,41655.1635,"1 Medical Park"
"Wheeling","OHIO VALLEY MEDICAL CENTER INC",2,0.667,1,4,6,NA,NA,41655.1635,"2115 Chapline Street"
"White Oak","DITOPPA, LOUIS A DO",5,0.647,1,11,17,4,4,46296.0262,"1978 Lincoln Way"
"White Oak","SETH, PRABHAT MD",1,1,5,5,5,NA,NA,46296.0262,"1430 Lincoln Way"
"White Oak","POMIECKO, JAN MD",4,0.667,1,6,9,NA,NA,46296.0262,"1668 Lincoln Way"
"White Oak","PRIMARY CARE EAST UPMC",3,0.818,3,9,11,1,1,46296.0262,"2001 Lincoln Way"
"White Oak","WHITE OAK MEDICAL CENTER UPMC",2,0.875,5,7,8,NA,NA,46296.0262,"2001 Lincoln Way"
"Whitehall","LEHIGH VALLEY FAMILY PRACTICE",2,0.714,1,5,7,NA,NA,53023.3934,"1401 Fairmont Street"
"Whitehall","LVPG FAMILY MEDICINE WHITEHALL",1,0.765,1,13,17,2,2,53023.3934,"3691 Crescent Court East"
"Wilkes Barre","HART MEDICAL CENTER PC",2,0.375,1,3,8,NA,NA,36367.08,"476 Hazle Street"
"Wilkes Barre","GEISINGER NE SPECIALISTS",1,1,5,3,3,NA,NA,52846,"1000 East Mountain Boulevard"
"Wilkes Barre Towns","COMMUNITY HEALTH CENTER",1,0.444,1,4,9,NA,NA,36367.08,"165 Carey Avenue"
"Williamsburg","WILLIAMSBURG FAMILY PRACTICE",1,0.8,2,4,5,NA,NA,40705.7615,"306 Plum Street"
"Williamsport","SUSQUEHANNA HLTH FAM MEDICINE AT WARREN AVE",3,0.667,1,2,3,NA,NA,31841.204,"1705 Warren Avenue"
"Williamsport","KENNETH R DURRWACHTER MD PC",1,1,5,3,3,NA,NA,31841.204,"1705 Warren Avenue"
"Williamsport","FAMILY PRACTICE CENTER PC",2,0.861,5,31,36,0,0,31841.204,"1205 River Avenue"
"Willow Street","LANCASTER FAMILY MEDICINE ASSOCIATES PC",3,0.667,1,8,12,2,3,61743.2306,"2850 Willow Street Pike North"
"Willow Street","LGHP PENN MEDICINE FAMILY MEDICINE WILLOW STREET",1,0.875,5,7,8,NA,NA,61743.2306,"222 Willow Valley Lakes Drive"
"Willow Street","PENN STATE MEDICAL GROUP SOUTH LANCASTER",2,0.778,2,7,9,NA,NA,61743.2306,"2605 Willow Street Pike"
"Winchester","SELMA MEDICAL ASSOCIATES INC",1,0.667,1,2,3,NA,NA,45927.7379,"104 Selma Drive"
"Wind Gap","SLATE BELT FAMILY PRACTICE",1,0.833,4,5,6,NA,NA,59883.8004,"826 South Broadway"
"Wind Gap","BUSHKILL FAMILY PRACTICE",3,0.5,1,3,6,NA,NA,59883.8004,"487 East Moorestown Road"
"Wind Gap","ST LUKES FAMILY PRACTICE WIND GAP",3,0.5,1,4,8,NA,NA,59883.8004,"487 East Moorestown Road"
"Wind Gap","SMG BLUE VALLEY FAMILY PRACTICE",2,0.6,1,3,5,NA,NA,59883.8004,"951 Male Road"
"Windber","COMAS, MICHAEL G MD",1,1,5,11,11,0,0,34960.9136,"700 5th Street"
"Windber","GRAY MEDICAL ASSOCIATES INC",2,0.846,4,22,26,0,1,34960.9136,"1599  Somerset Avenue"
"Worthington","AHN WORTHINGTON PRIMARY CARE",1,0.871,5,27,31,0,0,46490.326,"1482 Butler Road"
"Wyalusing","GUTHRIE MEDICAL GROUP PC/ WYALUSING",1,0.75,1,3,4,NA,NA,43772.6754,"Route 6"
"Wyomissing","OROURKE, DAVID B MD",4,0.4,1,2,5,NA,NA,64612.9437,"560 Van Reed Rd"
"Wyomissing","FAMILY MEDICINE ASSOC WYOMISSING PC",1,0.833,4,5,6,NA,NA,64612.9437,"931 Penn Avenue"
"Wyomissing","FAMILY MEDICINE TOWER HEALTH MEDICAL GROUP",3,0.781,2,89,114,6,10,64612.9437,"950B North Wyomissing Boulevard"
"Wyomissing","INTERNAL MEDICINE TOWER HEALTH MEDICAL GROUP",2,0.808,2,80,99,3,6,64612.9437,"950B North Wyomissing Blvd"
"York","INTERNAL MEDC CONSULTANTS YORK",14,0.8,2,12,15,1,1,50028.1019,"1777 Fifth Avenue"
"York","FAMILY AND COMMUNITY HEALTH ASSOCIATES",11,0.833,4,10,12,0,1,58897.3325,"810 Bonneview Road"
"York","WELLSPAN FAMILY MEDICINE BANNISTER ST",13,0.813,3,13,16,1,1,56419.5418,"1575 Bannister Street"
"York","SPRING GARDEN FAMILY PRACTICE PC",22,0.6,1,6,10,3,3,50028.1019,"924 M Colonial Avenue"
"York","OSS HEALTH PROVIDERS",20,0.692,1,9,13,2,3,62201.9535,"1861 Powder Mill Road"
"York","PARTNERS IN FAMILY HEALTH PC",1,1,5,11,11,0,0,59555.5632,"1550 Rodney Road"
"York","WELLSPAN FAMILY MEDICINE PLYMOUTH RD",11,0.833,4,5,6,NA,NA,62201.9535,"1010 Plymouth Road"
"York","QUEEN STREET FAMILY PRACTICE PC",17,0.75,1,3,4,NA,NA,62201.9535,"2471 South Queen Street"
"York","WELLSPAN INTERNAL MEDICINE APPLE HILL",23,0.524,1,11,21,7,8,50028.1019,"25 Monument Road"
"York","WELLSPAN FAMILY MEDICINE STONY BROOK",16,0.786,2,11,14,1,2,58897.3325,"4222 Lincoln Highway"
"York","WELLSPAN FAMILY MEDICINE HAYSHIRE",9,0.9,5,9,10,0,0,58897.3325,"2775 North George Street"
"York","MD AT HOME INC",17,0.75,1,3,4,NA,NA,62201.9535,"2550 Kingston Road"
"York","THOMAS HART FAMILY PRACTICE CENTER",1,1,5,4,4,NA,NA,50028.1019,"1001 South George Street"
"York","WELLSPAN COMMUNITY HEALTH CENTER",1,1,5,3,3,NA,NA,24338.2901,"605 South George Street"
"York","ASSOCIATES FAMILY MEDC LLC",14,0.8,2,4,5,NA,NA,50028.1019,"1207 South Queen Street"
"York","FRIEDRICH, TOMAS MD PC",21,0.667,1,2,3,NA,NA,62201.9535,"2240 South Queen Street"
"York","WELLSPAN FAMILY MEDICINE ROOSEVELT AVENUE",1,1,5,5,5,NA,NA,56419.5418,"1401 Roosevelt Avenue"
"York","WELLSPAN INTERNAL MEDICINE FREEDOM WAY",8,0.923,5,12,13,0,0,62201.9535,"2350 Freedom Way"
"York","MEMORIAL FAMILY MEDICINE AT GREENBRIAR",10,0.857,4,6,7,NA,NA,56419.5418,"510 Greenbriar Road"
"York","MEMORIAL FAMILY MEDICINE AT GREENSPRINGS",1,1,5,3,3,NA,NA,62201.9535,"1232 Greensprings Drive"
"York","MEMORIAL FAMILY MEDICINE AT SUSQUEHANNA TRAIL",17,0.75,1,3,4,NA,NA,56419.5418,"2295 North Susquehanna Trail"
"York","UPMC PINNACLE AT MEMORIAL ELMWOOD",1,1,5,3,3,NA,NA,50028.1019,"1600 6th Avenue"
"York","PENN STATE MEDICAL GROUP WHITE ROSE",1,1,5,8,8,NA,NA,50028.1019,"80 Wyntre Brooke Drive"
"Youngwood","EXCELA HEALTH YOUNGWOOD INTERNAL MEDICINE",1,0.757,1,28,37,3,4,39517.781,"505 North Fourth Street"
